id,full_name,pdes,name,diameter,rot_per,BV,UB,IR,spec_B,spec_T,a
a0282137,"282137 (2001 QE153)",282137,,,,,,,,,2.207625571407736
a0282141,"282141 (2001 QQ170)",282141,,,,,,,,,2.216866955285131
a0282195,"282195 (2001 UD7)",282195,,,,,,,,,2.260840925987203
a0282226,"282226 (2002 AU17)",282226,,,,,,,,,2.296117683333617
a0282347,"282347 (2003 AZ22)",282347,,,,,,,,,2.370750970911159
a0282443,"282443 (2003 YT90)",282443,,,,,,,,,2.594390095157883
a0282470,"282470 (2004 FY143)",282470,,,,,,,,,2.284815406126933
a0282511,"282511 (2004 QL20)",282511,,,,,,,,,2.331553472394299
a0282520,"282520 (2004 RW79)",282520,,,,,,,,,2.340717396790938
a0282531,"282531 (2004 RR215)",282531,,,,,,,,,2.328263682575036
a0282578,"282578 (2005 CG4)",282578,,,,,,,,,1.903409306086515
a0282639,"282639 (2005 TC46)",282639,,,,,,,,,2.241210194130687
a0282654,"282654 (2005 UF156)",282654,,,,,,,,,2.279001366602837
a0282795,"282795 (2006 PR17)",282795,,,,,,,,,2.396467210567567
a0282873,"282873 (2007 ET65)",282873,,,,,,,,,2.182218420804859
a0282917,"282917 (2007 LA33)",282917,,,,,,,,,2.431697345666741
a0283155,"283155 (2009 BC14)",283155,,,,,,,,,2.340493435828612
a0283319,"283319 (1992 WR4)",283319,,,,,,,,,1.962034606478759
a0283345,"283345 (1999 VT13)",283345,,,,,,,,,1.909763790397509
a0283369,"283369 (2000 EX13)",283369,,,,,,,,,2.319904051900901
a0283377,"283377 (2000 PO9)",283377,,,,,,,,,1.982510639831147
a0283389,"283389 (2000 QV202)",283389,,,,,,,,,2.376815383667072
a0283393,"283393 (2000 RO49)",283393,,,,,,,,,2.427978554949029
a0283438,"283438 (2000 VB54)",283438,,,,,,,,,2.414496784357313
a0283450,"283450 (2001 AW1)",283450,,,,,,,,,2.184226306145022
a0283461,"283461 Leacipaola (2001 PX28)",283461,Leacipaola,,,,,,,,2.246031325880005
a0283470,"283470 (2001 QM153)",283470,,,,,,,,,2.234201362911678
a0283546,"283546 (2001 UK123)",283546,,,,,,,,,1.880465568542136
a0283557,"283557 (2001 VV2)",283557,,,,,,,,,2.292194216531597
a0283626,"283626 (2002 CK210)",283626,,,,,,,,,2.325163072056936
a0283773,"283773 (2003 NE5)",283773,,,,,,,,,2.576332248964095
a0283887,"283887 (2004 BZ68)",283887,,,,,,,,,2.600844952257888
a0283889,"283889 (2004 BL89)",283889,,,,,,,,,2.251597068490204
a0283948,"283948 (2004 PU85)",283948,,,,,,,,,2.321671104519181
a0283958,"283958 (2004 RX)",283958,,,,,,,,,1.850546727379949
a0284152,"284152 (2005 XC4)",284152,,,,,,,,,2.626479537529672
a0284309,"284309 (2006 QJ40)",284309,,,,,,,,,1.856346614882588
a0284423,"284423 (2007 AR17)",284423,,,,,,,,,2.244898973579691
a0284456,"284456 (2007 FM28)",284456,,,,,,,,,2.162257910076853
a0284711,"284711 (2008 TL120)",284711,,,,,,,,,2.197779127856794
a0284752,"284752 (2008 VF2)",284752,,,,,,,,,2.242545157614407
a0284763,"284763 (2008 WL68)",284763,,,,,,,,,2.191804475168165
a0284906,"284906 (2009 XR6)",284906,,,,,,,,,1.894718506378214
a0285085,"285085 (1992 UM7)",285085,,,,,,,,,2.164029079887134
a0285093,"285093 (1994 HC)",285093,,,,,,,,,2.134116067706579
a0285160,"285160 (1995 WP6)",285160,,,,,,,,,2.129182997915752
a0285265,"285265 (1998 QS15)",285265,,,,,,,,,1.889993363336241
a0285290,"285290 (1998 SS140)",285290,,,,,,,,,2.348902854845952
a0285574,"285574 (2000 QG20)",285574,,,,,,,,,2.330730950357042
a0285594,"285594 (2000 QC114)",285594,,2.066,,,,,,,2.284647084683047
a0285602,"285602 (2000 QG163)",285602,,,,,,,,,2.350249397780654
a0285618,"285618 (2000 RN8)",285618,,,,,,,,,2.383581320212442
a0285631,"285631 (2000 RB84)",285631,,,,,,,,,2.350922380421073
a0285732,"285732 (2000 SU345)",285732,,,,,,,,,2.220282997496454
a0285786,"285786 (2000 WR64)",285786,,,,,,,,,2.247854583931221
a0285872,"285872 (2001 NR5)",285872,,,,,,,,,2.209005209867202
a0285902,"285902 (2001 QS99)",285902,,,,,,,,,2.3145238291141
a0286101,"286101 (2001 TM75)",286101,,,,,,,,,2.179067873145722
a0286168,"286168 (2001 UY11)",286168,,,,,,,,,2.257981836236692
a0286273,"286273 (2001 VA77)",286273,,,,,,,,,2.265541480288399
a0286608,"286608 (2002 DU2)",286608,,,,,,,,,1.923974368538382
a0286811,"286811 (2002 KH9)",286811,,,,,,,,,1.757869515489755
a0286889,"286889 (2002 PO21)",286889,,,,,,,,,2.290889118093248
a0287396,"287396 (2002 VU85)",287396,,,,,,,,,2.262175580902531
a0287400,"287400 (2002 VG95)",287400,,,,,,,,,2.325221282363695
a0287646,"287646 (2003 KD7)",287646,,,,,,,,,2.201390732779494
a0287662,"287662 (2003 NW6)",287662,,,,,,,,,2.333441146751672
a0287924,"287924 (2003 UZ19)",287924,,,,,,,,,1.895227855003165
a0288132,"288132 (2003 WO84)",288132,,,,,,,,,1.963572798773579
a0288184,"288184 (2003 XO)",288184,,,,,,,,,1.896645178603594
a0288324,"288324 (2004 BS58)",288324,,,,,,,,,1.99533614578809
a0288638,"288638 (2004 PJ32)",288638,,,,,,,,,2.304806843479217
a0288768,"288768 (2004 RD95)",288768,,,,,,,,,2.303728260740639
a0288783,"288783 (2004 RL108)",288783,,,,,,,,,2.317278006195613
a0288860,"288860 (2004 RQ222)",288860,,,,,,,,,2.293988288878407
a0289022,"289022 (2004 TN115)",289022,,,,,,,,,2.388214538863326
a0289034,"289034 (2004 TJ133)",289034,,,,,,,,,2.24039968917268
a0289282,"289282 (2004 XB167)",289282,,,,,,,,,2.335207529764067
a0289394,"289394 (2005 CJ38)",289394,,,,,,,,,1.85287094486969
a0289439,"289439 (2005 EM33)",289439,,,,,,,,,1.857497583240291
a0289618,"289618 (2005 GE32)",289618,,,,,,,,,1.959565919033159
a0290070,"290070 (2005 QG71)",290070,,,,,,,,,2.176732125313092
a0290074,"290074 Donasadock (2005 QF76)",290074,Donasadock,,,,,,,,2.152826568346995
a0290124,"290124 (2005 QC142)",290124,,,,,,,,,2.200773377212226
a0291005,"291005 (2005 XR92)",291005,,,,,,,,,2.156434059765882
a0291252,"291252 (2006 BP54)",291252,,,,,,,,,2.432693467574943
a0291542,"291542 (2006 EK47)",291542,,,,,,,,,2.270205936277683
a0291877,"291877 (2006 PB18)",291877,,,,,,,,,2.249820108124323
a0291907,"291907 (2006 QU10)",291907,,,,,,,,,2.156064133654747
a0291919,"291919 (2006 QU20)",291919,,,,,,,,,2.202466800488
a0292227,"292227 (2006 ST59)",292227,,,,,,,,,2.224806626736257
a0292819,"292819 (2006 UG261)",292819,,,,,,,,,2.31175545405558
a0293553,"293553 (2007 HJ36)",293553,,,,,,,,,2.1481859932354
a0293648,"293648 (2007 PX2)",293648,,,,,,,,,2.204431691332731
a0293940,"293940 (2007 TX12)",293940,,,,,,,,,2.20465488871669
a0293965,"293965 (2007 TG45)",293965,,,,,,,,,2.361636168962632
a0294169,"294169 (2007 TD374)",294169,,1.735,,,,,,,2.37956196185246
a0294349,"294349 (2007 VC92)",294349,,,,,,,,,2.224885980428924
a0294698,"294698 (2008 BJ2)",294698,,,,,,,,,2.246897852036125
a0295235,"295235 (2008 GC19)",295235,,,,,,,,,1.890942313905164
a0295377,"295377 (2008 HM64)",295377,,,,,,,,,2.263578702714616
a0295427,"295427 (2008 KU29)",295427,,,,,,,,,2.325612675607413
a0295650,"295650 (2008 SD305)",295650,,,,,,,,,2.165131428329341
a0296798,"296798 (2009 VX38)",296798,,,,,,,,,2.180251744178622
a0296867,"296867 (2009 XC9)",296867,,,,,,,,,2.376575832696093
a0297125,"297125 (2010 RV166)",297125,,,,,,,,,2.150592078173621
a0297235,"297235 (1981 EN11)",297235,,,,,,,,,2.301436352971168
a0297289,"297289 (1997 WF)",297289,,,,,,,,,2.344219318808236
a0297342,"297342 (1999 XM103)",297342,,,,,,,,,2.523712180921043
a0297364,"297364 (2000 DS16)",297364,,,,,,,,,2.606468007633849
a0297380,"297380 (2000 OS49)",297380,,,,,,,,,2.383439843437515
a0297482,"297482 (2000 UH3)",297482,,,,,,,,,1.970942305861259
a0297530,"297530 (2001 FH31)",297530,,,,,,,,,1.743808154023709
a0297535,"297535 (2001 HN55)",297535,,,,,,,,,2.182918292067086
a0297539,"297539 (2001 OY51)",297539,,,,,,,,,2.193108186264516
a0297612,"297612 (2001 SQ328)",297612,,,,,,,,,2.235467157643756
a0297695,"297695 (2001 VK34)",297695,,,,,,,,,2.235442309416261
a0297837,"297837 (2002 BX)",297837,,,,,,,,,2.301128004940942
a0297839,"297839 (2002 BE17)",297839,,,,,,,,,2.600845323131252
a0297847,"297847 (2002 CH7)",297847,,,,,,,,,2.286257862103474
a0297919,"297919 (2002 DP18)",297919,,,,,,,,,1.901429270162736
a0298394,"298394 (2003 SN201)",298394,,,,,,,,,1.90630559581783
a0298615,"298615 (2004 AE8)",298615,,,,,,,,,2.540787250294048
a0298680,"298680 (2004 DJ25)",298680,,,,,,,,,1.996883859610808
a0298737,"298737 (2004 GQ35)",298737,,,,,,,,,2.194719436227422
a0298747,"298747 (2004 GU76)",298747,,2.177,,,,,,,2.1805864573225
a0298767,"298767 (2004 NS3)",298767,,,,,,,,,2.238357208210705
a0298791,"298791 (2004 PZ101)",298791,,,,,,,,,2.317610289065898
a0298824,"298824 (2004 RB80)",298824,,,,,,,,,2.256005916959543
a0299198,"299198 (2005 GQ172)",299198,,,,,,,,,2.433376201516884
a0299346,"299346 (2005 SG177)",299346,,,,,,,,,2.128252604042907
a0300281,"300281 (2007 ME5)",300281,,,,,,,,,2.342887107670442
a0301583,"301583 (2010 BR2)",301583,,,,,,,,,2.318580464197968
a0301846,"301846 (1993 OV1)",301846,,,,,,,,,2.339082220510195
a0301894,"301894 (1998 RX28)",301894,,,,,,,,,2.626974589810657
a0301907,"301907 (1998 XB9)",301907,,,,,,,,,2.710647164093331
a0301910,"301910 (1998 YM8)",301910,,,,,,,,,2.753704680720066
a0301917,"301917 (1999 SK2)",301917,,,,,,,,,2.412519591626407
a0301925,"301925 (1999 XZ69)",301925,,,,,,,,,2.606658142836046
a0301936,"301936 (2000 AH97)",301936,,,,,,,,,2.647305101891456
a0301962,"301962 (2000 ET26)",301962,,,,,,,,,2.608090977135523
a0301965,"301965 (2000 EN172)",301965,,,,,,,,,2.622498692257699
a0301968,"301968 (2000 FX2)",301968,,,,,,,,,2.612678392115565
a0301982,"301982 (2000 KT4)",301982,,,,,,,,,2.287851245395394
a0301988,"301988 (2000 NN10)",301988,,1.857,,,,,,,2.308630362635984
a0301991,"301991 (2000 PM1)",301991,,,,,,,,,2.356944844653181
a0302024,"302024 (2000 SM134)",302024,,,,,,,,,2.31470192584255
a0302098,"302098 (2001 FG31)",302098,,,,,,,,,3.173552097845942
a0302100,"302100 (2001 FA97)",302100,,,,,,,,,2.752935238998178
a0302111,"302111 (2001 MM3)",302111,,,,,,,,,2.75055448350424
a0302119,"302119 (2001 PF43)",302119,,,,,,,,,2.227346471635022
a0302129,"302129 (2001 QY193)",302129,,,,,,,,,2.211323134596602
a0302132,"302132 (2001 QD243)",302132,,,,,,,,,2.230429393382458
a0302141,"302141 (2001 SD5)",302141,,,,,,,,,2.219273639306571
a0302162,"302162 (2001 SL333)",302162,,,,,,,,,2.206625010148055
a0302193,"302193 (2001 UA)",302193,,,,,,,,,2.209299498541166
a0302366,"302366 (2002 CJ10)",302366,,,,,,,,,2.309717676898897
a0302530,"302530 (2002 LC58)",302530,,,,,,,,,2.743341979524425
a0302531,"302531 (2002 LL58)",302531,,,,,,,,,2.694594352669324
a0302578,"302578 (2002 PC110)",302578,,,,,,,,,2.680493497415098
a0302785,"302785 (2002 XR40)",302785,,,,,,,,,2.742344975716212
a0302874,"302874 (2003 HM37)",302874,,,,,,,,,2.366917116137238
a0302898,"302898 (2003 QU10)",302898,,,,,,,,,2.512799216034465
a0302917,"302917 (2003 SC102)",302917,,,,,,,,,1.895172219658364
a0302992,"302992 (2003 WH26)",302992,,,,,,,,,2.568327427986931
a0303079,"303079 (2004 AB)",303079,,,,,,,,,2.689261758720281
a0303142,"303142 (2004 DU24)",303142,,,6.2501,,,,,,2.571659908275298
a0303244,"303244 (2004 QQ4)",303244,,,,,,,,,2.274822570109334
a0303616,"303616 (2005 JV44)",303616,,,,,,,,,1.899115590519341
a0303946,"303946 (2005 XR28)",303946,,,,,,,,,2.181468557067379
a0303959,"303959 (2005 YW195)",303959,,,,,,,,,2.233683997686424
a0304093,"304093 (2006 HM29)",304093,,,,,,,,,2.733874318470069
a0304160,"304160 (2006 PG1)",304160,,,,,,,,,1.87030932132265
a0304292,"304292 (2006 SK77)",304292,,,,,,,,,2.73060307787371
a0304762,"304762 (2007 CH)",304762,,,,,,,,,1.912314002783014
a0304782,"304782 (2007 MX3)",304782,,,,,,,,,2.438611774470407
a0304908,"304908 (2007 RM281)",304908,,,,,,,,,2.531178720627755
a0304936,"304936 (2007 SG2)",304936,,,,,,,,,2.527058234378674
a0306288,"306288 (2011 SM28)",306288,,,,,,,,,2.193407596092734
a0306375,"306375 (1980 RG1)",306375,,,,,,,,,2.652509967894197
a0306376,"306376 (1983 TA)",306376,,,,,,,,,2.679627323734136
a0306381,"306381 (1993 RR2)",306381,,,,,,,,,2.663170577467709
a0306399,"306399 (1996 AX1)",306399,,,,,,,,,2.456753044887774
a0306413,"306413 (1997 GF22)",306413,,,,,,,,,2.109420433288961
a0306415,"306415 (1997 YL11)",306415,,,,,,,,,2.661315518119778
a0306416,"306416 (1998 HS7)",306416,,,,,,,,,2.735749809613029
a0306421,"306421 (1998 QB1)",306421,,,,,,,,,2.2088136222858
a0306436,"306436 (1998 SB163)",306436,,,,,,,,,2.588436314137001
a0306441,"306441 (1998 UV16)",306441,,,,,,,,,2.615125132764903
a0306443,"306443 (1998 WL)",306443,,,,,,,,,2.596578077362643
a0306453,"306453 (1999 BE8)",306453,,,,,,,,,2.539055782663301
a0306459,"306459 (1999 GS3)",306459,,,,,,,,,2.612799625420857
a0306461,"306461 (1999 LY5)",306461,,,,,,,,,3.060208361897059
a0306464,"306464 (1999 RO44)",306464,,,,,,,,,2.623375804705094
a0306477,"306477 (1999 SY2)",306477,,,,,,,,,2.265543053656356
a0306478,"306478 (1999 SP3)",306478,,,,,,,,,2.647226588602433
a0306479,"306479 (1999 SE16)",306479,,,,,,,,,2.520774223542513
a0306490,"306490 (1999 TR232)",306490,,,,,,,,,2.498149677954306
a0306514,"306514 (1999 VX178)",306514,,,,,,,,,3.115528528495284
a0306517,"306517 (1999 WY)",306517,,,,,,,,,2.631967937589566
a0306522,"306522 (1999 XZ14)",306522,,,,,,,,,2.319611542039967
a0306540,"306540 (1999 YB6)",306540,,,,,,,,,2.622486215470166
a0306587,"306587 (2000 FL24)",306587,,5.071,,,,,,,2.742150049309342
a0306590,"306590 (2000 GL3)",306590,,,,,,,,,2.627335075852141
a0306600,"306600 (2000 HO27)",306600,,,,,,,,,2.689935832496659
a0306605,"306605 (2000 LV25)",306605,,4.362,,,,,,,2.763892284885952
a0306606,"306606 (2000 LU36)",306606,,,,,,,,,2.670905589669405
a0306607,"306607 (2000 OD2)",306607,,,,,,,,,2.330112634360754
a0306613,"306613 (2000 QX1)",306613,,5.657,,,,,,,2.761944837003207
a0306614,"306614 (2000 QL2)",306614,,,,,,,,,2.359282467847205
a0306642,"306642 (2000 SP42)",306642,,,,,,,,,2.588809937462033
a0306659,"306659 (2000 ST216)",306659,,,,,,,,,2.455337156427264
a0306664,"306664 (2000 SP266)",306664,,,,,,,,,2.345600935731039
a0306665,"306665 (2000 SO277)",306665,,,,,,,,,2.308119928474641
a0306678,"306678 (2000 UK)",306678,,,,,,,,,2.794132014140724
a0306679,"306679 (2000 UO11)",306679,,,,,,,,,2.378308578391839
a0306695,"306695 (2000 VL1)",306695,,,9.930,,,,,,2.662143269864784
a0306703,"306703 (2000 WT)",306703,,,,,,,,,2.341714354128924
a0306715,"306715 (2000 WY50)",306715,,,,,,,,,2.76789645774563
a0306722,"306722 (2000 WF107)",306722,,,,,,,,,2.545474073269146
a0306749,"306749 (2000 YS2)",306749,,,,,,,,,2.095364910985486
a0306769,"306769 (2001 BX2)",306769,,,44.880,,,,,,2.279725728882212
a0306772,"306772 (2001 CY1)",306772,,,,,,,,,2.55864020772454
a0306778,"306778 (2001 DF92)",306778,,,,,,,,,2.711403402266623
a0306787,"306787 (2001 HS8)",306787,,,,,,,,,2.851352766024866
a0306788,"306788 (2001 HV24)",306788,,,,,,,,,2.102362866677658
a0306790,"306790 (2001 KB1)",306790,,3.026,71.,,,,,,2.635229355397283
a0306795,"306795 (2001 OQ50)",306795,,3.528,,,,,,,2.659323538593264
a0306798,"306798 (2001 OW94)",306798,,,,,,,,,2.645310948028794
a0306805,"306805 (2001 QO65)",306805,,1.949,,,,,,,2.62280617166698
a0306811,"306811 (2001 QV147)",306811,,,,,,,,,2.723271983536607
a0306819,"306819 (2001 QM237)",306819,,,,,,,,,2.196114635387806
a0306826,"306826 (2001 RZ17)",306826,,,,,,,,,2.557658282189929
a0306839,"306839 (2001 SG35)",306839,,,,,,,,,2.212339577264359
a0306857,"306857 (2001 SR169)",306857,,,,,,,,,2.611525395057275
a0306865,"306865 (2001 SS263)",306865,,,,,,,,,2.687415480936892
a0306866,"306866 (2001 SN268)",306866,,,,,,,,,2.717080333000327
a0306869,"306869 (2001 SH288)",306869,,,,,,,,,2.185298086895834
a0306876,"306876 (2001 TE)",306876,,,,,,,,,2.411271727544751
a0306886,"306886 (2001 TC63)",306886,,,,,,,,,2.207343822019301
a0306895,"306895 (2001 TT127)",306895,,,,,,,,,2.304509906502872
a0306917,"306917 (2001 UW4)",306917,,,,,,,,,1.577362838038078
a0306918,"306918 (2001 UQ11)",306918,,,,,,,,,2.669217884333214
a0306919,"306919 (2001 UU17)",306919,,,,,,,,,2.615548942515013
a0307006,"307006 (2001 XQ1)",307006,,,,,,,,,2.614385348696199
a0307009,"307009 (2001 XC40)",307009,,,,,,,,,2.532148431317351
a0307064,"307064 (2002 AR5)",307064,,,,,,,,,1.616923946371372
a0307067,"307067 (2002 AJ10)",307067,,,,,,,,,2.538606474467498
a0307068,"307068 (2002 AX14)",307068,,,,,,,,,1.546932633601754
a0307097,"307097 (2002 BX13)",307097,,,,,,,,,1.863997748772705
a0307143,"307143 (2002 CQ219)",307143,,,,,,,,,2.527956576759617
a0307162,"307162 (2002 DM9)",307162,,,,,,,,,2.779941882654695
a0307167,"307167 (2002 EZ9)",307167,,,,,,,,,1.891463580598819
a0307190,"307190 (2002 EK130)",307190,,,,,,,,,2.647952933171265
a0307197,"307197 (2002 FZ1)",307197,,,,,,,,,1.733144102145054
a0307198,"307198 (2002 FJ3)",307198,,,,,,,,,2.605430156790162
a0307227,"307227 (2002 GE123)",307227,,,,,,,,,2.149715625021448
a0307240,"307240 (2002 JU67)",307240,,,,,,,,,2.305696100970255
a0307263,"307263 (2002 NT26)",307263,,,,,,,,,2.899779235134252
a0307298,"307298 (2002 QV6)",307298,,,,,,,,,2.536295300672758
a0307378,"307378 (2002 SF52)",307378,,,,,,,,,2.625543423804785
a0307419,"307419 (2002 TN237)",307419,,,,,,,,,2.783929540922722
a0307457,"307457 (2002 VE66)",307457,,,,,,,,,2.537088631535402
a0307505,"307505 (2002 YX11)",307505,,,4.024,,,,,,2.295328601604003
a0307523,"307523 (2003 AV72)",307523,,,,,,,,,2.64279567079604
a0307525,"307525 (2003 AB83)",307525,,,,,,,,,2.530882601742114
a0307536,"307536 (2003 CV3)",307536,,,,,,,,,2.602611107930903
a0307543,"307543 (2003 EO4)",307543,,,,,,,,,2.611194929130836
a0307544,"307544 (2003 EJ16)",307544,,,,,,,,,2.346888930781996
a0307556,"307556 (2003 EQ43)",307556,,,,,,,,,2.591396138594374
a0307566,"307566 (2003 FK22)",307566,,,,,,,,,2.213655072976066
a0307586,"307586 (2003 HJ49)",307586,,,,,,,,,2.348234768027376
a0307615,"307615 (2003 QR82)",307615,,,,,,,,,2.385381869588818
a0307660,"307660 (2003 SB220)",307660,,,,,,,,,2.967224308164923
a0307672,"307672 (2003 SD315)",307672,,,,,,,,,1.882629367507154
a0307877,"307877 (2004 BG69)",307877,,,,,,,,,2.778399904966676
a0307971,"307971 (2004 LG6)",307971,,,,,,,,,2.725641965860682
a0307984,"307984 (2004 QV13)",307984,,1.743,,,,,,,2.284859340741094
a0307986,"307986 (2004 QT26)",307986,,,,,,,,,2.538306142588648
a0308004,"308004 (2004 RT110)",308004,,,,,,,,,2.271223429783711
a0308014,"308014 (2004 RH197)",308014,,,,,,,,,2.212077941944727
a0308020,"308020 (2004 RM222)",308020,,,,,,,,,2.890430581980636
a0308042,"308042 (2004 TV8)",308042,,,,,,,,,1.886849359615088
a0308084,"308084 (2004 UF1)",308084,,,,,,,,,2.28406158019337
a0308108,"308108 (2004 XB)",308108,,,,,,,,,1.841710219827956
a0308117,"308117 (2004 XD61)",308117,,,,,,,,,2.516105658369771
a0308128,"308128 (2004 XK133)",308128,,,,,,,,,2.289730539825909
a0308195,"308195 (2005 EW12)",308195,,,,,,,,,2.53464412960779
a0308198,"308198 (2005 EK29)",308198,,,,,,,,,1.613409375192582
a0308273,"308273 (2005 GL156)",308273,,,,,,,,,2.456897549956242
a0308306,"308306 Dainere (2005 KL8)",308306,Dainere,,,,,,,,3.142953648156811
a0308604,"308604 (2005 VX112)",308604,,,,,,,,,2.083977550797806
a0308698,"308698 (2006 FZ9)",308698,,,,,,,,,2.718255912972782
a0308771,"308771 (2006 OK13)",308771,,,,,,,,,2.206458184079518
a0309166,"309166 (2007 BA8)",309166,,,,,,,,,2.588111620569821
a0309215,"309215 (2007 LN18)",309215,,,,,,,,,2.352608210308842
a0309273,"309273 (2007 RD128)",309273,,,,,,,,,2.468224008695308
a0309319,"309319 (2007 SO)",309319,,,,,,,,,2.736356203196828
a0310024,"310024 (2009 TA)",310024,,3.281,,,,,,,2.775631184465734
a0310379,"310379 (1994 NZ)",310379,,,,,,,,,2.728950463452917
a0310395,"310395 (1998 TM15)",310395,,,,,,,,,1.839549593671417
a0310404,"310404 (1999 RL1)",310404,,,,,,,,,2.458848288750536
a0310429,"310429 (1999 XP19)",310429,,,,,,,,,2.456795524059141
a0310434,"310434 (2000 AP146)",310434,,,,,,,,,2.547628347860869
a0310435,"310435 (2000 AV156)",310435,,,,,,,,,2.448972911468573
a0310451,"310451 (2000 PT27)",310451,,,,,,,,,2.289906948672416
a0310458,"310458 (2000 QA180)",310458,,,,,,,,,2.261734551530853
a0310464,"310464 (2000 SF)",310464,,2.495,,,,,,,2.335213598046532
a0310522,"310522 (2000 YS66)",310522,,,,,,,,,2.382816933879625
a0310535,"310535 (2001 BJ43)",310535,,,,,,,,,1.965510091369438
a0310574,"310574 (2001 SH262)",310574,,,,,,,,,2.830098397683467
a0310582,"310582 (2001 TP235)",310582,,,,,,,,,2.17549046378177
a0310616,"310616 (2002 AX)",310616,,0.791,,,,,,,2.226261326715525
a0310623,"310623 (2002 AP129)",310623,,,,,,,,,1.87201171297796
a0310728,"310728 (2002 PD48)",310728,,,,,,,,,2.614396563772901
a0310777,"310777 (2002 ST19)",310777,,,,,,,,,2.612361405137036
a0310879,"310879 (2003 ON12)",310879,,,,,,,,,2.403435304741078
a0310991,"310991 (2003 WH84)",310991,,,,,,,,,2.458220095985044
a0310997,"310997 (2003 WT141)",310997,,,,,,,,,1.897514765491189
a0311116,"311116 (2004 NZ23)",311116,,,,,,,,,2.19932444228109
a0311143,"311143 (2004 RL226)",311143,,,,,,,,,2.267812537434416
a0311151,"311151 (2004 SK26)",311151,,,,,,,,,2.2377809335903
a0311154,"311154 (2004 TF3)",311154,,,,,,,,,2.154330550864991
a0311221,"311221 (2005 AS28)",311221,,,,,,,,,2.410738214733686
a0311987,"311987 (2007 FJ38)",311987,,,,,,,,,1.90704576389689
a0311999,"311999 (2007 NS2)",311999,,,,,,,,,1.523721090238012
a0312004,"312004 (2007 PW27)",312004,,,,,,,,,2.279535316569159
a0312958,"312958 (1997 QP2)",312958,,,,,,,,,1.712699698412946
a0312974,"312974 (1999 CU8)",312974,,,,,,,,,1.869334653954415
a0312979,"312979 (1999 KT4)",312979,,,,,,,,,2.21329103235096
a0313041,"313041 (2000 QN70)",313041,,,,,,,,,2.340377150789425
a0313056,"313056 (2000 SZ28)",313056,,,,,,,,,2.325319548256319
a0313085,"313085 (2000 TB45)",313085,,,,,,,,,2.303653538449379
a0313087,"313087 (2000 UD12)",313087,,,,,,,,,2.284765406406596
a0313088,"313088 (2000 UQ21)",313088,,,,,,,,,2.313053400879231
a0313112,"313112 (2000 XG44)",313112,,,,,,,,,1.924454567421702
a0313181,"313181 (2001 OD74)",313181,,,,,,,,,2.150031508991483
a0313291,"313291 (2002 CB116)",313291,,,,,,,,,1.853304181203217
a0313309,"313309 (2002 EH8)",313309,,,,,,,,,2.257680687498764
